audit_id,audit_priority,detection_event_id,dataset_id,split,detector,validation_status,semantic_evidence,protocols,pool_addresses,attacker_address,attacker_executor_address,economic_entity_addresses,attacker_front_hash,attacker_front_index,attacker_front_status,attacker_front_selector,attacker_back_hash,attacker_back_index,attacker_back_status,attacker_back_selector,victim_hash,victim_index,victim_status,victim_selector,attacker_gas_cost_wei,attacker_gas_cost_eth,attacker_native_value_out_wei,attacker_transfer_events,attacker_token_deltas_raw_json,weth_delta_wei,weth_delta_eth,weth_after_gas_wei,weth_after_gas_eth,economic_status,front_etherscan_url,back_etherscan_url,victim_etherscan_url
semantic__displacement__2370,1,2370,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x4a7e0a9e2c628494395a4ea04d9222114f20b00b,,0x4a7e0a9e2c628494395a4ea04d9222114f20b00b,0x60b935f7d5ab4c1e399efad7bc2a913333404471842187a2396a04382d645ccc,48,1,0x0162e2d0,,,,,0x01d8fbc43b27342373d95487abeaa8b835c41ee0ea8027cce00de7a2a538cb5c,49,0,0x0162e2d0,3845010370265744,0.003845010370265744,381000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":6569146764655686692}",,,,,requires_token_valuation,https://etherscan.io/tx/0x60b935f7d5ab4c1e399efad7bc2a913333404471842187a2396a04382d645ccc,,https://etherscan.io/tx/0x01d8fbc43b27342373d95487abeaa8b835c41ee0ea8027cce00de7a2a538cb5c
semantic__displacement__1787,4,1787,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xec945f6ec5deb6384f070c8f9feeff296b3a24cb,0x0bcb9ba5bf97b6d7734b622019ac531e9754a5c1,,0x0bcb9ba5bf97b6d7734b622019ac531e9754a5c1,0x1c8b86ef961c3d292eed626af736dd06a5cb153c5b96ff081b4b0cf1bd691b20,10,1,0x0162e2d0,,,,,0x55d950c832204f695a4a683c69a4d86f382c8aafa5bd95e92cfddcefc54e8957,11,1,0x0162e2d0,2937850624356924,0.002937850624356924,81999999999999999,1,"{""0xee27bff55522dee83ff2a48d2f5d146f3eb234c5"":483297426536494}",,,,,requires_token_valuation,https://etherscan.io/tx/0x1c8b86ef961c3d292eed626af736dd06a5cb153c5b96ff081b4b0cf1bd691b20,,https://etherscan.io/tx/0x55d950c832204f695a4a683c69a4d86f382c8aafa5bd95e92cfddcefc54e8957
semantic__displacement__1882,4,1882,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.800.",uniswap_v2,0x6c2b607bf0a8ede629d58ba5e05d0448ff7f890a,0x231fb86e6d39e453ba4bae09f92681c64820bd32,,0x231fb86e6d39e453ba4bae09f92681c64820bd32,0x483290cdc715e1e51ee8e805ac9389585b360179590eec76a856a7a5c0bfa2bb,2,1,0x3593564c,,,,,0x392864ae6f3134010cc66bed3bc630e16ee66b52c3b41caefdb9f9417394a577,3,1,0x3593564c,4009833052762944,0.004009833052762944,0,1,"{""0x1ae7e1d0ce06364ced9ad58225a1705b3e5db92b"":-60000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x483290cdc715e1e51ee8e805ac9389585b360179590eec76a856a7a5c0bfa2bb,,https://etherscan.io/tx/0x392864ae6f3134010cc66bed3bc630e16ee66b52c3b41caefdb9f9417394a577
semantic__displacement__1946,4,1946,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.929.",uniswap_v2,0xff1701e320aa8ab373160c4360586960e7d9e48e,0x0b859e360da0c24c2cb11d34ecf0f31658a090f3,,0x0b859e360da0c24c2cb11d34ecf0f31658a090f3,0x607ea51ee5d96e9b4377aa8c44ba2d86364bbf2c87fdfdb00ecb91a17812e482,5,1,0x0162e2d0,,,,,0xcfa0b76160df554dd5d59a8c6b58b8de9b3d49bfc52bd5d1c19edc48283bb9d8,6,1,0x0162e2d0,16292729426940900,0.016292729426940902,1000000000000000000,1,"{""0x4d948c9da5f27f4a8570b1ae6b940175076ec453"":671554156231108}",,,,,requires_token_valuation,https://etherscan.io/tx/0x607ea51ee5d96e9b4377aa8c44ba2d86364bbf2c87fdfdb00ecb91a17812e482,,https://etherscan.io/tx/0xcfa0b76160df554dd5d59a8c6b58b8de9b3d49bfc52bd5d1c19edc48283bb9d8
semantic__displacement__2053,4,2053,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.857.",uniswap_v2,0xad8ef62800cb41589cb3b2933fb526f1dc7c4fdc,0x0888549c7878100ad06dc90fbcfeb3e64b8cdcd2,,0x0888549c7878100ad06dc90fbcfeb3e64b8cdcd2,0x78397eec37f1cd560af109de350634553eed9492789f93700305cf1bd128c72b,0,1,0xb6f9de95,,,,,0xdd5d59a7bb532f954676e6905976dd3a47b7d611a73d66ab3d6f003056ca23c8,1,1,0xb6f9de95,18678104981190832,0.018678104981190831,75927500142141730,1,"{""0x9385934f026d10c068d475e7058733251ed6791e"":7319387866620176651694624}",,,,,requires_token_valuation,https://etherscan.io/tx/0x78397eec37f1cd560af109de350634553eed9492789f93700305cf1bd128c72b,,https://etherscan.io/tx/0xdd5d59a7bb532f954676e6905976dd3a47b7d611a73d66ab3d6f003056ca23c8
semantic__displacement__2324,4,2324,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.812.",uniswap_v2,0xebbe19efd88b5630bb296d1fa4121bd2bc2177b0,0x14c6479c88b2c445d0bdb67185da99e2cc9e0939,,0x14c6479c88b2c445d0bdb67185da99e2cc9e0939,0xb9c35e8d42e8e76a585d87d730774d0c76a24133e95f2bd27766084790b28169,0,1,0x75713a08,,,,,0x66a206b9c3759c81c9a5d066057af659792185c2267d94d2760e1bfa948bc56b,1,1,0x75713a08,19252853257542898,0.019252853257542897,0,2,"{""0x69c20d3fa3aa0c9af173b66b83394d7e85756969"":-2786595401235116646761}",,,,,requires_token_valuation,https://etherscan.io/tx/0xb9c35e8d42e8e76a585d87d730774d0c76a24133e95f2bd27766084790b28169,,https://etherscan.io/tx/0x66a206b9c3759c81c9a5d066057af659792185c2267d94d2760e1bfa948bc56b
semantic__displacement__2333,4,2333,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xe80119cef826395dffacc9bfa9073008dc641ed9,0xf915c376bcfc64e8d6dc89de6c9b018393fd2562,,0xf915c376bcfc64e8d6dc89de6c9b018393fd2562,0x9093298ed3898be42205a9ae6312a6973eafd585e4360a6041fd45dfeddff8f0,6,1,0x0162e2d0,,,,,0xdd9b6848432077102c0a86e5ad52bbba47e8036cb8d84ac4cf07c3b36d230165,7,1,0x0162e2d0,4034284438232734,0.004034284438232734,372000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":6300000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x9093298ed3898be42205a9ae6312a6973eafd585e4360a6041fd45dfeddff8f0,,https://etherscan.io/tx/0xdd9b6848432077102c0a86e5ad52bbba47e8036cb8d84ac4cf07c3b36d230165
semantic__displacement__2337,4,2337,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xe80119cef826395dffacc9bfa9073008dc641ed9,0xd037ea1feda1a43828b2d0b70e7fb526efc42acf,,0xd037ea1feda1a43828b2d0b70e7fb526efc42acf,0xf2c658729244b4da833e7b0f17b69664369ba49b3170b15e5988c428bd141622,10,1,0x0162e2d0,,,,,0x5c59c3bab0751b941f4610ba98a82a94fcc0ab6363c96f561e345a2172471f71,11,1,0x0162e2d0,4027009036479240,0.004027009036479240,371000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":6300000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xf2c658729244b4da833e7b0f17b69664369ba49b3170b15e5988c428bd141622,,https://etherscan.io/tx/0x5c59c3bab0751b941f4610ba98a82a94fcc0ab6363c96f561e345a2172471f71
semantic__displacement__2340,4,2340,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xe80119cef826395dffacc9bfa9073008dc641ed9,0x6a921b4437ed7ed25e2504cdf729401e6e0ae297,,0x6a921b4437ed7ed25e2504cdf729401e6e0ae297,0x40bc284dd4a8c4bc4de886680a09539a90a37aae3dd6bc630c7bd95c9dd15534,15,1,0x0162e2d0,,,,,0x9819e1b1f1897802b538b112e3cd68fe6696696e9bc4ac17c2ea6fcc1ed7cbfd,16,1,0x0162e2d0,4038348925850806,0.004038348925850806,290000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":6300000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x40bc284dd4a8c4bc4de886680a09539a90a37aae3dd6bc630c7bd95c9dd15534,,https://etherscan.io/tx/0x9819e1b1f1897802b538b112e3cd68fe6696696e9bc4ac17c2ea6fcc1ed7cbfd
semantic__displacement__2343,4,2343,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.929.",uniswap_v2,0xe80119cef826395dffacc9bfa9073008dc641ed9,0x8daebe87c9955da1ed903beda8291e1864e84fa0,,0x8daebe87c9955da1ed903beda8291e1864e84fa0,0x5d5e6a489ecdc2a1b27a24963720163aa65578d2998caa1963ab68cc10be6d62,19,1,0x0162e2d0,,,,,0x2d844097f6f6cd37203f2730f27d1d3c5306527a54d08aebd110aba8219c5020,20,1,0x0162e2d0,3857723276555780,0.003857723276555780,210000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":6014671756799410318}",,,,,requires_token_valuation,https://etherscan.io/tx/0x5d5e6a489ecdc2a1b27a24963720163aa65578d2998caa1963ab68cc10be6d62,,https://etherscan.io/tx/0x2d844097f6f6cd37203f2730f27d1d3c5306527a54d08aebd110aba8219c5020
semantic__displacement__2345,4,2345,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.929.",uniswap_v2,0xe80119cef826395dffacc9bfa9073008dc641ed9,0x7800bbde9ca8ef3115fec85a7a6468410abfa10d,,0x7800bbde9ca8ef3115fec85a7a6468410abfa10d,0x47d2e99c6f6c2b2b89bfee0011568b24b00e23b9d6eaa7c5749e1805c12b0433,21,1,0x0162e2d0,,,,,0xabb25cfe33935dfb7b4c515ddc184df8043761cd94923765bea9a43f49380e7a,22,1,0x0162e2d0,3857802771151208,0.003857802771151208,210000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":4968496425638767205}",,,,,requires_token_valuation,https://etherscan.io/tx/0x47d2e99c6f6c2b2b89bfee0011568b24b00e23b9d6eaa7c5749e1805c12b0433,,https://etherscan.io/tx/0xabb25cfe33935dfb7b4c515ddc184df8043761cd94923765bea9a43f49380e7a
semantic__displacement__2348,4,2348,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.929.",uniswap_v2,0xe80119cef826395dffacc9bfa9073008dc641ed9,0x32610fee2985100af0d8c8acc23ee0c54a04304b,,0x32610fee2985100af0d8c8acc23ee0c54a04304b,0x1449cbd6a220aa7e28879131a94903276a1056fe723fea4d7e2add0fd40ec9fa,25,1,0x0162e2d0,,,,,0x491edc3989957764963e442c5c172b3937120bc3edb42f32a22ce790af2d229e,26,1,0x0162e2d0,3860375576370104,0.003860375576370104,210000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":3375382804348186713}",,,,,requires_token_valuation,https://etherscan.io/tx/0x1449cbd6a220aa7e28879131a94903276a1056fe723fea4d7e2add0fd40ec9fa,,https://etherscan.io/tx/0x491edc3989957764963e442c5c172b3937120bc3edb42f32a22ce790af2d229e
semantic__displacement__2349,4,2349,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.929.",uniswap_v2,0xe80119cef826395dffacc9bfa9073008dc641ed9,0x2512045f8b066015d53ab935a83c55e2e88d5af4,,0x2512045f8b066015d53ab935a83c55e2e88d5af4,0x491edc3989957764963e442c5c172b3937120bc3edb42f32a22ce790af2d229e,26,1,0x0162e2d0,,,,,0x624547c758db390247ba7e0e91e98d05c4e7bbe6fdfce6797049e904872ef426,27,1,0x0162e2d0,3859091962188904,0.003859091962188904,210000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":3135588827374285070}",,,,,requires_token_valuation,https://etherscan.io/tx/0x491edc3989957764963e442c5c172b3937120bc3edb42f32a22ce790af2d229e,,https://etherscan.io/tx/0x624547c758db390247ba7e0e91e98d05c4e7bbe6fdfce6797049e904872ef426
semantic__displacement__2373,4,2373,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xe80119cef826395dffacc9bfa9073008dc641ed9,0x52336f5a1a16a7685fc48c3453d448426f4ddf41,,0x52336f5a1a16a7685fc48c3453d448426f4ddf41,0xf8f6ce1cc79d312cf05d99fd1e8b61b936711d89b12bab208989eee039ace899,51,1,0x0162e2d0,,,,,0xb4f23c380335e3bb4d3481554f0f09ab00175bf7cf3cacb6225605df8ebd3a91,52,1,0x0162e2d0,3747614802797602,0.003747614802797602,413100000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":5372772151599580569}",,,,,requires_token_valuation,https://etherscan.io/tx/0xf8f6ce1cc79d312cf05d99fd1e8b61b936711d89b12bab208989eee039ace899,,https://etherscan.io/tx/0xb4f23c380335e3bb4d3481554f0f09ab00175bf7cf3cacb6225605df8ebd3a91
semantic__displacement__2424,4,2424,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x935b145827c5331a1ccb7de1909323d9d01d98c5,0x5728466117f2d3aea1a5ad9065f170cb3636caf0,,0x5728466117f2d3aea1a5ad9065f170cb3636caf0,0xe1a7681d60ef27c8b9c4ebc3ad7383b3bbbf9339ea8127c6eb855d7ea62e1ed2,2,1,0x0162e2d0,,,,,0xa5ce7c76771caba88b21e8f34fc1237daaa426d211e378b83989d47ccd190d4a,3,1,0x0162e2d0,6200441193553475,0.006200441193553475,200000000000000000,1,"{""0x54a05afa62fe9c9c0892185d4f1b85e229be9a21"":375000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xe1a7681d60ef27c8b9c4ebc3ad7383b3bbbf9339ea8127c6eb855d7ea62e1ed2,,https://etherscan.io/tx/0xa5ce7c76771caba88b21e8f34fc1237daaa426d211e378b83989d47ccd190d4a
semantic__displacement__2427,4,2427,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x935b145827c5331a1ccb7de1909323d9d01d98c5,0xb6289c549d320e24961b2f94215e30e4474dbbf9,,0xb6289c549d320e24961b2f94215e30e4474dbbf9,0x30271f88301e975d15520912d10806bfe01c4e76394d60aa9e40b4ed2a3b9915,9,1,0x0162e2d0,,,,,0x0e5e8ebc9c65ff52a77e3cc24eba9447c5e13688ee65b856f150e6ba13ce93ab,10,1,0x0162e2d0,6195856410101985,0.006195856410101985,153000000000000000,1,"{""0x54a05afa62fe9c9c0892185d4f1b85e229be9a21"":375000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x30271f88301e975d15520912d10806bfe01c4e76394d60aa9e40b4ed2a3b9915,,https://etherscan.io/tx/0x0e5e8ebc9c65ff52a77e3cc24eba9447c5e13688ee65b856f150e6ba13ce93ab
semantic__displacement__2428,4,2428,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x935b145827c5331a1ccb7de1909323d9d01d98c5,0xec6fe748a72bf390e9a057a7157e372f5a2e0f68,,0xec6fe748a72bf390e9a057a7157e372f5a2e0f68,0x0e5e8ebc9c65ff52a77e3cc24eba9447c5e13688ee65b856f150e6ba13ce93ab,10,1,0x0162e2d0,,,,,0x0dc2493ecbb8456663a14f2db3f47e46ce9c6a011aeda1b99f12a2860d1517c9,11,1,0x0162e2d0,6190484843108390,0.006190484843108390,153000000000000000,1,"{""0x54a05afa62fe9c9c0892185d4f1b85e229be9a21"":375000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x0e5e8ebc9c65ff52a77e3cc24eba9447c5e13688ee65b856f150e6ba13ce93ab,,https://etherscan.io/tx/0x0dc2493ecbb8456663a14f2db3f47e46ce9c6a011aeda1b99f12a2860d1517c9
semantic__displacement__2509,4,2509,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.857.",uniswap_v2,0xdd556b8819134a6a07254b5402f7482cb970d80d,0x619254b6114d2c570500eda64ec85d88c659baa7,,0x619254b6114d2c570500eda64ec85d88c659baa7,0x154b992f56a224bbe2f45c07b555b18019f1a77b87e588e445d87f67e31265f5,1,1,0xb6f9de95,,,,,0x6380ddf69378cf72162a519df3313145855a5cd7224cc810af3a2087df42e0c9,2,1,0xb6f9de95,15924875699677122,0.015924875699677123,44875670846211940,1,"{""0xbf930d7bf706cfa01f25b154951b580e8c97a5d2"":7603349662896199390887069}",,,,,requires_token_valuation,https://etherscan.io/tx/0x154b992f56a224bbe2f45c07b555b18019f1a77b87e588e445d87f67e31265f5,,https://etherscan.io/tx/0x6380ddf69378cf72162a519df3313145855a5cd7224cc810af3a2087df42e0c9
semantic__displacement__2536,4,2536,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.929.",uniswap_v2,0xe4ca25fa55b6324ff7330257d4564bcf581a8560,0x6310ae27e35d2d850ee1913e0447c0cc85eb1cdf,,0x6310ae27e35d2d850ee1913e0447c0cc85eb1cdf,0x1a11c28ed0139c5de3af703f326dc23a51f77327dc77c3a55a5136f52bd4062e,1,1,0x0162e2d0,,,,,0xec30001306f6ca40bdacf77c9ab58c853f0722dfaa54e5b3e55362302dce430e,2,1,0x0162e2d0,9766232419180050,0.009766232419180050,200000000000000000,1,"{""0x05d66dc4aedd9ade3d775b2c47588832342d0c23"":7076510704392132}",,,,,requires_token_valuation,https://etherscan.io/tx/0x1a11c28ed0139c5de3af703f326dc23a51f77327dc77c3a55a5136f52bd4062e,,https://etherscan.io/tx/0xec30001306f6ca40bdacf77c9ab58c853f0722dfaa54e5b3e55362302dce430e
semantic__displacement__2694,4,2694,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.800.",uniswap_v2,0x25752db4c322fb373723cb4790b8646c905b2059,0xc499256ff25baa10f80d4f471642a13a4dc899e7,,0xc499256ff25baa10f80d4f471642a13a4dc899e7,0x8fbea1e6251eca63aa35b9b233326d0498f78c3bf8ad69525302b134af40a1d0,105,1,0x3593564c,,,,,0x61498bf1f37687aac65bcc09df7fa672cda112c7bb7577ab6f6c66aa1dcce9b0,106,1,0x3593564c,3549683235240954,0.003549683235240954,0,1,"{""0x9c7d4fb43919def524c1a9d92fe836169eaf0615"":-39116383685262683425261}",,,,,requires_token_valuation,https://etherscan.io/tx/0x8fbea1e6251eca63aa35b9b233326d0498f78c3bf8ad69525302b134af40a1d0,,https://etherscan.io/tx/0x61498bf1f37687aac65bcc09df7fa672cda112c7bb7577ab6f6c66aa1dcce9b0
