split,tx_hash,roles,attack_types,event_keys,event_count,strict_label,strict_conflict,sensitivity_label,sensitivity_conflict,reference_scope
estresse_pre_dencun_2024,0x176b409d273aef36b93af57986eb0619f2377402e2d0f2aac8761a07e7c0de6e,attacker_front,insertion,estresse_pre_dencun_2024::semantic__insertion__5937,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1776eaa7c579e394ad4daa28a373448fab7b53db0a2c6bc063bd8de5e7a4bf8d,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__2677,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x178bedaf10c33f593bd95f4eeb464ab23a04d493aedb44cae75daac386452d2a,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__9085,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1790a8981301d86fc6ab35617a4c20d757447dc7009e3601a18ff63154505501,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__5960,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x17bec719077194b4165d05ee1180ba169d3877574166664453603d872b039c6b,attacker_back,insertion,estresse_pre_dencun_2024::semantic__insertion__7929,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x183a9138d9451381d08ef2a34575742a29d5b584fe8b9dcda3d198a97cc27dc6,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__2536,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x185c1d7a9efe652267421a139799dade519dc2d2dbcff7de45e99104fe46194d,attacker_front,insertion,estresse_pre_dencun_2024::semantic__insertion__6541,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x186eeb542c839749e7b1a700b481457b779d08b4d8c3277c7919490f27bceb76,attacker_front|victim,displacement,estresse_pre_dencun_2024::semantic__displacement__2850|estresse_pre_dencun_2024::semantic__displacement__2851,2,,0,,1,semantic_event_roles_only
estresse_pre_dencun_2024,0x18c5b99d2b3e76d436fa25a47b24cb8f7d2923967be1f0cc2678114eda5f4be9,attacker_back,insertion,estresse_pre_dencun_2024::semantic__insertion__8277,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x18f87512afe20fbf9b7fd4e9c6ebfdbe2522b5ac09654f80a978ce25d5e35249,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__4400,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x19597b21e0aade44be737a5f61c6c3cdf86fc6a78fafa2c5ea0cceb31eebf6b0,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__3627,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x195e43ae23ae8050c67979778272c6423e42a72be5e6d331632b322805247d0e,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__9043,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x197a0f13fe5a74cc012883dab09413a0afc454b6e2405e49943efa16123f1032,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__579,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x19b8e281e37b5ab285f2100b56041772a2a04180acd381e99aeb0d622edf4bf4,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__5044,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x19d085f2274fb8b16afb8e2b8d2cf10a69c77cd93860cafd7a581b35804afe08,attacker_front|victim,displacement,estresse_pre_dencun_2024::semantic__displacement__7300|estresse_pre_dencun_2024::semantic__displacement__7302,2,,0,,1,semantic_event_roles_only
estresse_pre_dencun_2024,0x1a1733356eb23f5ef3be13c807024382352de928b807a37fe3b9ef2f75d0240f,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__5044,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1a6a15b65f74e04939bb2a431f6c22f5c84286a0613bd011272995eb9fbab780,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__935,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1aa918a4833298dd2cbe08666aa60704db3c8def1858cd5c8e7797469c8e60dc,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__8591,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1ab0dc34acf0f685675c795b4db925d85446a023152a38ffe289c8ba1cd56235,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__8168,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1af9f3fa1feb18701e4b8aa708e4c538446672b911c94626c36237c12e6620e1,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__441,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1b74ca1df6b016c4b73bb1dad0204a3cbf4bcdb9a3ef090050e2d54bf694de02,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__7745,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1bcbe730d213c2bd7a1f342504b0b446204d52920ae0d81f7fd2f42c087ce2bc,attacker_front|victim,displacement,estresse_pre_dencun_2024::semantic__displacement__1980|estresse_pre_dencun_2024::semantic__displacement__1983,2,,0,,1,semantic_event_roles_only
estresse_pre_dencun_2024,0x1c246d3d43b8d154627dcb62888d0054d0ad0184440d3898d3e3e14f7f682039,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__2032,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1c467cd10a15b964d00f9d8ec851b569fe9fb0c4b4a66b0391ec5ffa677416d6,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__7260,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1c6b6cdd7e12953e317befd3a3e08cdc85bbd202393bbfda2b19096b2037b3f1,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__7277,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1c73f5a790961ed703bb1ae278327ffa60ab9405f93772138abf9f65c09d4d84,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__2079,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1d093ba6f725acfc8cd3dc5d692660d8cbbea5f8bdcc828d041c00ad6a1ea05a,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__8354,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1d14d468c059fbd545457615c41074fc5a84c75332637848512e988d9be77373,attacker_front,insertion,estresse_pre_dencun_2024::semantic__insertion__7106,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1d1666d9a610470cf74b9a4c5cdd9d052979d5d578c62984343df8ce0a7a3139,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__862,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1d36e1f0da595de2ca11cd848399d88c0e1e491d43813931bfd5f9489a1bc45e,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__7743,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1d5ccb5b281fa1a30a3a09be3aa7749b4faa36b0ebe638ad82b37aa74559d053,attacker_front,insertion,estresse_pre_dencun_2024::semantic__insertion__5865,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1d784beb52a907a3eeff49a743a8ad11336f0fc1ea6681de776e7324a5794088,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__2272,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1d7de8737d645c8a74b3763c8f5adc2544020450b3a49d92dcb9fec5a5f5a3f4,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__2550,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1d90d34a8ad211a7d9ce1370212662cf44176f25d05e82ba6fe7970a499541a3,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__2992,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1e53eb31aadfe3f6bc423c7b0f5c87554200d0afd11142a7349bcbfda84dcf27,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__4689,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1ed778b1196632bb5b71b9aac63a3ff27f86e729a6a5ebd0eff9772ee998044e,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__6933,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1ef1a1469492c3f9e5872aa60d9b866f3e82b23f5d743edacdf529b830c31a97,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__7022,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1efda22e4d5d0d6dfee9cef5f5fb02653fb2bd8c8b4702fed2c60cb7c382146b,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__8431,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1f1daf9067ccb7ce1a2bed7d3445d893f6090c831848263499e2d420ab25c51f,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__6943,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1f2949e54aef784acdd5b940f8c0493ae1ce582ec766d0c901f249612f2ed53e,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__7300,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1f36b9bedbd31e96ac4677943e86ca02ec023da11e0ea846b4ca42310f88be7c,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__2325,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1f87c84e4fd3cd7babffb2b293541e9454f3308be528b706a7fc4705e41d2b7a,attacker_front,insertion,estresse_pre_dencun_2024::semantic__insertion__5159,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1fa8a94fefc7ec01c0eb2dc22768981d668823d375cd17c3e425d81c445c61b0,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__4207,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x1fd671552ca7fca731ba21e9a61b7a0f42c8fe942ef64fde8fffec4e3a3ef112,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__2170,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x200950d7cb05ae8bb414f396bab25b5e2788cc568b6cfaf01fc7bf85995b5c0b,attacker_back,insertion,estresse_pre_dencun_2024::semantic__insertion__3066,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x20174f0456f1920c6a759fe2b495d2d7a39bfac15ca3caa488a7e5f5553aa411,attacker_back,insertion,estresse_pre_dencun_2024::semantic__insertion__578,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2040839c940f2fc4a314b70041db4f910c29a662eea17b68a399b45f8fba933c,attacker_front|victim,displacement,estresse_pre_dencun_2024::semantic__displacement__7574|estresse_pre_dencun_2024::semantic__displacement__7575,2,,0,,1,semantic_event_roles_only
estresse_pre_dencun_2024,0x2040f7ffa86e68c9179f83df12764269a61a99c93f9efe8bb80a62e679ef41a1,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__4201,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x20bc854ae73d5488d2439c46bd977680aca382b4c33ee8be56a6cc0b8bf18d7e,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__6977,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x20e7f14a68df25bb09f133c728707a380d8c663d664ce61a01ec2f545e72b1a5,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__3528,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x20f0a1a6c78627afeac3fb7ebe6ca3fb41d2100238d1010f7bad7c32f35c47a7,attacker_front|victim,displacement,estresse_pre_dencun_2024::semantic__displacement__2701|estresse_pre_dencun_2024::semantic__displacement__2702,2,,0,,1,semantic_event_roles_only
estresse_pre_dencun_2024,0x2107b7798e12cbd43fe811035563e04e81eaa345d4011606b8f6b987174ec598,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__3206,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x212da7bdab2b08cacabee88d6745f39d207b4cacec54a7b9c4aeda3deb888f1a,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__6986,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2162cd7e961f0e6d5491672c8d167d8868c4dfcd3bd4b4f1cdd2e45d00ba3277,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__2390,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x21a25b90121878798ffd78a83c86fece0fb0dd300fab41702b1a86f2b9761c99,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__7593,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x21afe5628f32ebe9e058fe03d3b922f1d1285ac6698fc87a403b90ab3c25cdc7,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__921,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x21bc0217b215679f3eef98364927394ded9563a952cf5e2ab3cb53fac9c7f668,attacker_back,insertion,estresse_pre_dencun_2024::semantic__insertion__5163,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x21c456fc5fe1c8368faf982561cd5c6c928a8734e78c5d345cd6de7ff43dc486,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__2522,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x21de157cbd0be39246e3b9a76ce308e11042d6ad97064bb9bc45e469034cbb75,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__2699,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x21ea1df02e7d14b1e18003650a289cd097eb7f14f9a0ebfef2d0717290f81814,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__8528,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x227a01eb1dd22605a1942d4b82f87409e58a6b44bc76b8838f33c260da12cc59,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__7867,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x22a35d1b3fd8d7752adcfc5a977a4004762c972f31d9590a5bfa1cfbcd162bb0,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__2565,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x22d3d4882c917da6806a636448868ed8bbb76724fc897ab4174fe13342c8f47e,attacker_front|victim,displacement,estresse_pre_dencun_2024::semantic__displacement__6591|estresse_pre_dencun_2024::semantic__displacement__6593,2,,0,,1,semantic_event_roles_only
estresse_pre_dencun_2024,0x22f397eb3f0cbed1d613fa4d5d2020cb8a81d6685dfc4ba2e211cab74a6d46a5,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__7325,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2338e2d984af40777277e7633fc0831e610b91788323d66f250cbc26cd8a8db2,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__6969,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x23dafad516f33f39b539bfab2939191982b1995c70c1e29cecf73e45b3b3d351,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__7358,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x23f5c2de8e7a66b4cdb765e8f50da6014f7244ea453ea79a85e556879625669f,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__5310,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x243779b3fa936683c90f05c3ec58150cd240356795dc1ff00899b343158188ba,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__2057,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x247a4f8c0e4e1aff09ac153cc6be0443013cecc23009d420e7dbd42deb0a4aa5,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__1311,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2483d86cb6269ae51d2ce707580b7e3e1a3965d713bb7e93e5d42838d9492394,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__3446,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x24b606a91ed52eb68b8e2df6a7eb277557c638a7a8ea78577a2d3fd3227f0fb7,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__4581,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x24e1ac67b1de2167fe8cc2dddfe40e3dcd938a0028e1420dcc9f6444c83fdff2,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__2082,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x24fc9ff9ae4103181954d32c2a91c6f1a7d65a7889e8de39a8708fd4478999bd,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__4610,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x253f07cf654631376581dd15b823715f7a4900d16332e94cd10ae26a10ff4426,attacker_back,insertion,estresse_pre_dencun_2024::semantic__insertion__1681,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2559e65ce942d843d08563668a0edda6f5e63f23a73498875421edc3f2a26d39,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__5172,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x25c4643253e8460f97eed0425ccda7c3d7d0db3b6513ab6fb3722f327f1bf472,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__661,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x25e0503dd5b94727be74f588c5c6346d7b9422f1148eccc81bcb1731ba2d3adf,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__8423,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x25ef5a1f04d2e6bfd04a0e86c30fa9c809484a1d22fc2ca88b48d0c3872199a4,attacker_front|victim,displacement,estresse_pre_dencun_2024::semantic__displacement__6237|estresse_pre_dencun_2024::semantic__displacement__6238,2,,0,,1,semantic_event_roles_only
estresse_pre_dencun_2024,0x26ad9ed4be1022c329e3d2c65211d244bd58f40c166c1940b9dffdb69810a5b4,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__6999,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x26bc5c01cc0d328779ee994d901c79ee66d79e06b4b4d728ea25ac3c560b7768,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__5310,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2713a060ad1707311f6c99087386113134476c132be95281e19e13ec2a4d5344,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__6941,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x278ee982f95fdd45fab7b9f49335a29a9e38209ff1190b1f34adf4213c4ac064,attacker_front,insertion,estresse_pre_dencun_2024::semantic__insertion__3069,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x27b2616bc843ea0054c3e2518b01b4357f1999a2302ee6c51f2e4f62026debff,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__935,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x27ee8266c817e068f05be4ec56103e81ec73c3ae35ba9cfd9c379de3b9274b36,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__5946,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2806eb919566e6c75df5cbc8a8da5ecc032aeed6c162751a006a421aa24426b4,victim,insertion,estresse_pre_dencun_2024::semantic__insertion__9370,1,0,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x281bd147231901d6cc61725328cb151bb3a75e32e13c0d9fba90557d8c884929,attacker_front,insertion,estresse_pre_dencun_2024::semantic__insertion__579,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x283188a7d483b3aab82fa67cb81f02dc59345799b2d08a0e41b5d8008b6297bd,attacker_front,insertion,estresse_pre_dencun_2024::semantic__insertion__3386,1,1,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x28d779ef34a02861d7bd681c655dd562e62d53d128f314bb0e1a9031da0254d9,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__8474,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x28da5ac634c5fe7751e5f238ac23baae45168e36c15a7eb4688a86ec46de091a,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__1674,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x28f4b8cbb1cb717801bde7804bc337bbdcc2ce597a9649f280572a31af5dc8ac,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__9125,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x29495695e2894150acd6db2076e8ce1cb86c39963bc385021eb746988792b7bb,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__8285,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2a0c7543c6165fe1fdc42712e38ac16779c237ae695771853975dfb43d792d8e,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__8437,1,,0,0,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2a2e3619e54bccbedcca8afb3beb8f0688dbc07d1e3a7b5f074cc8b90c8d7ef8,attacker_front,displacement,estresse_pre_dencun_2024::semantic__displacement__5960,1,,0,1,0,semantic_event_roles_only
estresse_pre_dencun_2024,0x2a801a275952635eb17e7741877471b562bac5333377ad0d20433ffbfcab3e59,victim,displacement,estresse_pre_dencun_2024::semantic__displacement__4360,1,,0,0,0,semantic_event_roles_only
