event_key,audit_id,detection_event_id,split,source_detector,adjudicated_type,semantic_status,decision,evidence_quality,reason_codes,notes,reviewer,reviewed_at_utc,decision_source,validation_result,attacker_front_hash,attacker_back_hash,victim_hash,protocols,pool_addresses,economic_status,strict_positive_event,sensitivity_positive_event
estresse_pre_dencun_2024::semantic__displacement__459,semantic__displacement__459,459,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 459: atacante no índice 33 antes da vítima no índice 34, mesmo seletor, similaridade de calldata 0.929 e pool comum 0xde22888c4c809d9264ae8919801aa2906af73b9e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x59980fa1b451267827b820ceab64acfa3cbb47e1b2274ee31f87c374281bda02,,0x6a3d5ac4176dee445a91b8a2bcc4dad5013d10f497eaf3262eb2d9f64d6407f7,uniswap_v2,0xde22888c4c809d9264ae8919801aa2906af73b9e,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__467,semantic__displacement__467,467,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 467: atacante no índice 42 antes da vítima no índice 43, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xde22888c4c809d9264ae8919801aa2906af73b9e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xd350c3f13db98885a335070fc59b221eaa84723ab4c16550c5171f1076d3fa37,,0xbc6269af20861166c0e2cfe2eddf92a1e4d12e2f945f754283e597ab6e9a2dd2,uniswap_v2,0xde22888c4c809d9264ae8919801aa2906af73b9e,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__insertion__550,semantic__insertion__550,550,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 550: índices 6 < 7 < 8, mesmo agente nas pernas externas, pool 0x69c66beafb06674db41b22cfc50c34a93b8d82a2 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000148595 WETH após 0.010678743 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x45b146683ecae23da89b9f0ea76270e587563eb39427f414dbcce833c30ce677,0x5ef9507f81920783596a56d52d36843b3e7e37ce9d5ee11b0b5495b8e2bda2de,0x66c05eb0eec8ed3d6aa4de3bea1e7adae84f6acc22d225f895ce4b898c4cb951,uniswap_v2,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,weth_surplus_after_gas_observed,1,1
estresse_pre_dencun_2024::semantic__insertion__565,semantic__insertion__565,565,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 565: índices 3 < 4 < 5, mesmo agente nas pernas externas, pool 0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xd8a5b5f509b5058ed4e98ded88efea425cb44fce929fc1226db3dd95c5b4e62b,0xcfeea1ec943d90f94532ec1d1372855a97d17828f0c2bd747ea55adceceab4f0,0x7aef80e3c0e4d586554680490b57f5fa3a827a8b1f74eca00d59047dff0c0af8,uniswap_v3,0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b,mixed_assets_requires_valuation,1,1
estresse_pre_dencun_2024::semantic__insertion__578,semantic__insertion__578,578,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 578: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0xe3fe800b0de664bf0bca8ad58ecbc73b259047b0 (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x3826af7f82f3b2ea98492ac84c3cf00da9de5e58891c4e9fdc8adc835f01a87f,0x20174f0456f1920c6a759fe2b495d2d7a39bfac15ca3caa488a7e5f5553aa411,0x4659c240b53c240cf8cf2484044ff741a357588f92834ba310728b5e9cdb095a,uniswap_v3,0xe3fe800b0de664bf0bca8ad58ecbc73b259047b0,mixed_assets_requires_valuation,1,1
estresse_pre_dencun_2024::semantic__insertion__579,semantic__insertion__579,579,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 579: índices 6 < 7 < 8, mesmo agente nas pernas externas, pool 0x14c60366779f528869f97e786fef6612e4dc465b (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.001604968 WETH após 0.013286910 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x281bd147231901d6cc61725328cb151bb3a75e32e13c0d9fba90557d8c884929,0x732f6ee054f6264eb2febc507f199abef288c065c45dbedd9fdf73d89f6cc54a,0x197a0f13fe5a74cc012883dab09413a0afc454b6e2405e49943efa16123f1032,uniswap_v3,0x14c60366779f528869f97e786fef6612e4dc465b,weth_surplus_after_gas_observed,1,1
estresse_pre_dencun_2024::semantic__insertion__652,semantic__insertion__652,652,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 652: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0x19fe9857bb3652e9007f2347a1f877ffa9215f7f|0xf3a150716cb43142d51d1940f336cf8e01ab83a0 (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xe992e07cda138f5f0e2aee02995729b172898cb73ccbb0df42417906ba2dc5b7,0xa0ba98248765bd06f1bbae19fa808bf28b782d07514a0d1fb8f2ad3f1047a064,0x317cb9953e88a67d4deabdd932c7a2b85d7ae205c36ac6c06f961686f305b59a,uniswap_v3,0x19fe9857bb3652e9007f2347a1f877ffa9215f7f|0xf3a150716cb43142d51d1940f336cf8e01ab83a0,mixed_assets_requires_valuation,1,1
estresse_pre_dencun_2024::semantic__displacement__654,semantic__displacement__654,654,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 654: atacante no índice 5 antes da vítima no índice 6, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x23557513d210efb4b0527968cfeaf27dc5842f30. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x69010cdcd4a5a3b9bfffa90db04e6f0cfaa87af6cff27067fa5f2530dcb8b515,,0xc77f3b6bd440d6a6aafc1997b9b89df99f26057f3f0cb4a8a82c79a3366a21ef,uniswap_v2,0x23557513d210efb4b0527968cfeaf27dc5842f30,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__661,semantic__displacement__661,661,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 661: atacante no índice 13 antes da vítima no índice 14, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x23557513d210efb4b0527968cfeaf27dc5842f30. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xb8b565d1398f1fb18933f56e052c00f86dcbcd79d95afcfb3affab49e013c313,,0x25c4643253e8460f97eed0425ccda7c3d7d0db3b6513ab6fb3722f327f1bf472,uniswap_v2,0x23557513d210efb4b0527968cfeaf27dc5842f30,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__665,semantic__displacement__665,665,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 665: atacante no índice 17 antes da vítima no índice 18, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x23557513d210efb4b0527968cfeaf27dc5842f30. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x731e8955d4298f1cbaf1bdacdd553bcdd200718547c8b0aaf091874005799fc6,,0x6a6cf5ca6bf0acd44854fd011bacb7c4bb8c93af54a17fb6366e9d58e4f2d4db,uniswap_v2,0x23557513d210efb4b0527968cfeaf27dc5842f30,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__666,semantic__displacement__666,666,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 666: atacante no índice 18 antes da vítima no índice 19, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x23557513d210efb4b0527968cfeaf27dc5842f30. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x6a6cf5ca6bf0acd44854fd011bacb7c4bb8c93af54a17fb6366e9d58e4f2d4db,,0xf45b041cee735c170fb249f065e08c712de3178bec893df16e351d5d8aafedb9,uniswap_v2,0x23557513d210efb4b0527968cfeaf27dc5842f30,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__668,semantic__displacement__668,668,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 668: atacante no índice 19 antes da vítima no índice 20, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x23557513d210efb4b0527968cfeaf27dc5842f30. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xf45b041cee735c170fb249f065e08c712de3178bec893df16e351d5d8aafedb9,,0x66a58ffbb45e3200a674f04be576a39d4037429b3ef9d364a98e4e746a8bed49,uniswap_v2,0x23557513d210efb4b0527968cfeaf27dc5842f30,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__insertion__715,semantic__insertion__715,715,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 715: índices 6 < 7 < 8, mesmo agente nas pernas externas, pool 0xf3a150716cb43142d51d1940f336cf8e01ab83a0 (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x8d8d1c3358bbe4354b28f3d49beae2bdcc9ccc4f5f2a5d5b2108347054af11ee,0xd3fe697464707a9828ba3e1f167596cd33910b125fb6eef1dfc602436d47b69f,0xf37818bb04ce6ba1df3cee92213109e20aa8f3ba6dda213cc5f64246f06f55f6,uniswap_v3,0xf3a150716cb43142d51d1940f336cf8e01ab83a0,mixed_assets_requires_valuation,1,1
estresse_pre_dencun_2024::semantic__insertion__742,semantic__insertion__742,742,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 742: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0x4b62fa30fea125e43780dc425c2be5acb4ba743b (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x6bd30653fb6c834c9da55879fb1c76fb7fba4a6f2c87df201645e0e4e832de5c,0x485e0e5c2ac684c76324e6cf71e5f306529ebffa5636c829144d0615cc705e22,0x8c78941b4c8d6f2deb884c2eb041b05eb10172b86569b30fe27cfc5159c5a8fe,uniswap_v3,0x4b62fa30fea125e43780dc425c2be5acb4ba743b,mixed_assets_requires_valuation,1,1
estresse_pre_dencun_2024::semantic__insertion__832,semantic__insertion__832,832,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|dados_insuficientes,"Sandwich confirmado no evento 832: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0x4085cafb2c519e6bf69ad410d91dbb6139948366 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. O ativo de resultado não é WETH e ainda exige valoração histórica. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x7cbadb758c0701ad3b903a12f74025e2165ce9a581d7053d7b7e569dfb4ccfff,0x9ca8acff11ab21591ca88347d3327fb9e7f532d93658a0f7963e47d559aefc70,0xe3eb01261fda2296957fd7f306b6e1869939caabce8e05405a4e16c935987ec0,uniswap_v2,0x4085cafb2c519e6bf69ad410d91dbb6139948366,requires_token_valuation,1,1
estresse_pre_dencun_2024::semantic__insertion__862,semantic__insertion__862,862,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 862: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0xf3a150716cb43142d51d1940f336cf8e01ab83a0 (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xcc0ac2a59762b5118fa263f81481290c5c8cf397b45f86dc12f6f71f8899322a,0xd6247188138bfc3194f5790132f4d75d237ee79f10c10178b8fffdf938920f7a,0x1d1666d9a610470cf74b9a4c5cdd9d052979d5d578c62984343df8ce0a7a3139,uniswap_v3,0xf3a150716cb43142d51d1940f336cf8e01ab83a0,mixed_assets_requires_valuation,1,1
estresse_pre_dencun_2024::semantic__insertion__890,semantic__insertion__890,890,estresse_pre_dencun_2024,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 890: índices 64 < 65 < 66, mesmo agente nas pernas externas, pool 0x7f517657496c09c43cc28d0ca131e35dcd557e02 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000286977 WETH após 0.007549243 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x113b93aeb65f4754ef08a807d04e9c27fb1ef05292c84f14cffde7abef49a1d4,0xf95464506848843936ba376a1037a124b0d1d281732b6bda9c3e2b258670b756,0xf433d05f9fbaec304b2464e18caf2713c2fb6b6a8e23e2bae51d49bac288d933,uniswap_v2,0x7f517657496c09c43cc28d0ca131e35dcd557e02,weth_surplus_after_gas_observed,1,1
estresse_pre_dencun_2024::semantic__displacement__916,semantic__displacement__916,916,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 916: atacante no índice 1 antes da vítima no índice 2, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x6f7cec7fd73d867301b96c9fcb0051728f27fe94. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x1765be2cfd4d0a14f476e422fe5c0e11b3c48d48de3b0652b65ea78af7e75f59,,0x6da31b994e51eaf88cdd0ae389a4756c2631e2bb933ea89f752094fbb2726ac1,uniswap_v2,0x6f7cec7fd73d867301b96c9fcb0051728f27fe94,requires_token_valuation,0,1
