audit_id,detection_event_id,detector,saved_label,recomputed_label,validation_result,issues
semantic__displacement__32822,32822,displacement,provável,provável,valid,
semantic__displacement__32824,32824,displacement,provável,provável,valid,
semantic__displacement__32829,32829,displacement,provável,provável,valid,
semantic__displacement__32919,32919,displacement,provável,provável,valid,
semantic__displacement__32956,32956,displacement,provável,provável,valid,
semantic__displacement__32957,32957,displacement,provável,provável,valid,
semantic__displacement__32962,32962,displacement,provável,provável,valid,
semantic__displacement__32965,32965,displacement,provável,provável,valid,
semantic__displacement__32969,32969,displacement,provável,provável,valid,
semantic__displacement__32973,32973,displacement,provável,provável,valid,
semantic__displacement__33006,33006,displacement,provável,provável,valid,
semantic__displacement__33220,33220,displacement,provável,provável,valid,
semantic__displacement__33260,33260,displacement,provável,provável,valid,
semantic__displacement__33341,33341,displacement,provável,provável,valid,
semantic__displacement__33365,33365,displacement,provável,provável,valid,
semantic__displacement__33366,33366,displacement,provável,provável,valid,
semantic__displacement__33367,33367,displacement,provável,provável,valid,
semantic__displacement__33402,33402,displacement,provável,provável,valid,
semantic__displacement__33403,33403,displacement,provável,provável,valid,
semantic__displacement__33404,33404,displacement,provável,provável,valid,
semantic__displacement__33546,33546,displacement,provável,provável,valid,
semantic__displacement__33547,33547,displacement,provável,provável,valid,
semantic__displacement__33637,33637,displacement,provável,provável,valid,
semantic__displacement__33751,33751,displacement,provável,provável,valid,
semantic__displacement__34016,34016,displacement,provável,provável,valid,
semantic__displacement__34017,34017,displacement,provável,provável,valid,
semantic__displacement__34018,34018,displacement,provável,provável,valid,
semantic__displacement__34019,34019,displacement,provável,provável,valid,
semantic__displacement__34025,34025,displacement,provável,provável,valid,
semantic__displacement__34203,34203,displacement,provável,provável,valid,
semantic__displacement__34204,34204,displacement,provável,provável,valid,
semantic__displacement__34380,34380,displacement,provável,provável,valid,
semantic__displacement__34551,34551,displacement,provável,provável,valid,
semantic__displacement__34620,34620,displacement,provável,provável,valid,
semantic__displacement__34621,34621,displacement,provável,provável,valid,
semantic__displacement__34622,34622,displacement,provável,provável,valid,
semantic__displacement__34624,34624,displacement,provável,provável,valid,
semantic__displacement__34630,34630,displacement,provável,provável,valid,
semantic__displacement__34634,34634,displacement,provável,provável,valid,
semantic__displacement__34793,34793,displacement,provável,provável,valid,
semantic__displacement__34794,34794,displacement,provável,provável,valid,
semantic__displacement__34797,34797,displacement,provável,provável,valid,
semantic__displacement__34798,34798,displacement,provável,provável,valid,
semantic__displacement__34801,34801,displacement,provável,provável,valid,
semantic__displacement__34805,34805,displacement,provável,provável,valid,
semantic__displacement__34875,34875,displacement,provável,provável,valid,
semantic__displacement__35242,35242,displacement,provável,provável,valid,
semantic__displacement__35243,35243,displacement,provável,provável,valid,
semantic__displacement__35246,35246,displacement,provável,provável,valid,
semantic__displacement__35249,35249,displacement,provável,provável,valid,
semantic__displacement__35251,35251,displacement,provável,provável,valid,
semantic__displacement__35435,35435,displacement,provável,provável,valid,
semantic__displacement__35436,35436,displacement,provável,provável,valid,
semantic__displacement__35557,35557,displacement,provável,provável,valid,
semantic__displacement__35559,35559,displacement,provável,provável,valid,
semantic__displacement__35563,35563,displacement,provável,provável,valid,
semantic__displacement__35567,35567,displacement,provável,provável,valid,
semantic__displacement__35569,35569,displacement,provável,provável,valid,
semantic__displacement__35716,35716,displacement,provável,provável,valid,
semantic__displacement__35730,35730,displacement,provável,provável,valid,
semantic__displacement__35731,35731,displacement,provável,provável,valid,
semantic__displacement__35843,35843,displacement,provável,provável,valid,
semantic__displacement__35852,35852,displacement,provável,provável,valid,
semantic__displacement__35854,35854,displacement,provável,provável,valid,
semantic__displacement__35857,35857,displacement,provável,provável,valid,
semantic__displacement__35863,35863,displacement,provável,provável,valid,
semantic__displacement__35866,35866,displacement,provável,provável,valid,
semantic__displacement__35869,35869,displacement,provável,provável,valid,
semantic__displacement__35871,35871,displacement,provável,provável,valid,
semantic__displacement__35938,35938,displacement,provável,provável,valid,
semantic__displacement__36375,36375,displacement,provável,provável,valid,
semantic__displacement__36583,36583,displacement,provável,provável,valid,
semantic__displacement__36604,36604,displacement,provável,provável,valid,
semantic__displacement__36876,36876,displacement,provável,provável,valid,
semantic__displacement__36990,36990,displacement,provável,provável,valid,
semantic__displacement__36992,36992,displacement,provável,provável,valid,
semantic__displacement__36995,36995,displacement,provável,provável,valid,
semantic__displacement__37454,37454,displacement,provável,provável,valid,
semantic__displacement__37976,37976,displacement,provável,provável,valid,
semantic__displacement__37978,37978,displacement,provável,provável,valid,
semantic__displacement__37980,37980,displacement,provável,provável,valid,
semantic__displacement__37987,37987,displacement,provável,provável,valid,
semantic__displacement__37992,37992,displacement,provável,provável,valid,
semantic__displacement__37994,37994,displacement,provável,provável,valid,
semantic__displacement__38004,38004,displacement,provável,provável,valid,
semantic__displacement__38011,38011,displacement,provável,provável,valid,
semantic__displacement__38067,38067,displacement,provável,provável,valid,
semantic__displacement__38195,38195,displacement,provável,provável,valid,
semantic__displacement__38388,38388,displacement,provável,provável,valid,
semantic__displacement__38394,38394,displacement,provável,provável,valid,
semantic__displacement__38395,38395,displacement,provável,provável,valid,
semantic__displacement__38400,38400,displacement,provável,provável,valid,
semantic__displacement__38402,38402,displacement,provável,provável,valid,
semantic__displacement__38407,38407,displacement,provável,provável,valid,
semantic__displacement__38410,38410,displacement,provável,provável,valid,
semantic__displacement__38413,38413,displacement,provável,provável,valid,
semantic__displacement__38420,38420,displacement,provável,provável,valid,
semantic__displacement__39323,39323,displacement,provável,provável,valid,
semantic__displacement__39373,39373,displacement,provável,provável,valid,
semantic__displacement__39579,39579,displacement,provável,provável,valid,
semantic__displacement__39705,39705,displacement,provável,provável,valid,
semantic__displacement__39707,39707,displacement,provável,provável,valid,
semantic__displacement__39708,39708,displacement,provável,provável,valid,
semantic__displacement__40530,40530,displacement,provável,provável,valid,
semantic__displacement__40933,40933,displacement,provável,provável,valid,
semantic__displacement__41128,41128,displacement,provável,provável,valid,
semantic__displacement__41385,41385,displacement,provável,provável,valid,
semantic__displacement__41386,41386,displacement,provável,provável,valid,
semantic__displacement__41390,41390,displacement,provável,provável,valid,
semantic__displacement__41392,41392,displacement,provável,provável,valid,
semantic__displacement__41395,41395,displacement,provável,provável,valid,
semantic__displacement__41398,41398,displacement,provável,provável,valid,
